ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers
1013953058,The 5 Day Workshirt-stink and stain resistant every day.,Product Design,Design,USD,2016-12-21,30000.00,2016-11-14 15:11:26,14274.00,canceled,201
101395376,The House Beautiful,Theater,Theater,GBP,2013-07-05,500.00,2013-05-26 18:54:56,50.00,failed,1
1013957162,ELEPHBO: Made by redesigned Cambodian cement bags,Accessories,Fashion,CHF,2016-07-10,20000.00,2016-06-04 14:10:42,34165.65,successful,206
1013961121,Dysfunctional (Relaunch),Fiction,Publishing,USD,2017-01-01,75400.00,2016-12-01 20:10:41,0.00,failed,0
1013966241,"Princess Eze's Debut Release - ""Light""",Music,Music,USD,2015-01-10,1000.00,2014-12-18 05:19:10,218.00,failed,10
1013970276,Terror Interceptor Mobile Video Game,Mobile Games,Games,USD,2014-11-26,5000.00,2014-09-27 01:55:00,11.00,failed,3
1013977072,Patter Fam Beef and Pork Rubs,Food,Food,USD,2012-12-04,5000.00,2012-11-04 19:37:11,1490.00,failed,44
1013987861,Tumble Mural Grows in Brooklyn,Public Art,Art,USD,2012-06-12,6500.00,2012-05-12 20:55:23,6687.00,successful,102
1013999702,This Is My Religion...The building of a lacrosse team.,Narrative Film,Film & Video,USD,2014-11-29,20000.00,2014-10-14 23:41:29,201.00,failed,3
1014012097,Candy From Strangers... Why not?,Food,Food,USD,2013-07-05,937.00,2013-06-05 04:48:32,210.00,failed,10
1014022514,Bonnie Lemon,Food,Food,USD,2015-10-08,100000.00,2015-09-08 17:14:20,0.00,failed,0
1014036836,Join Our Journey:  Public Art School Community Project,Public Art,Art,USD,2012-10-28,300.00,2012-10-22 18:50:57,300.00,successful,11
1014042836,RALLY KOOIZE,Design,Design,USD,2015-04-05,400.00,2015-03-06 01:54:11,0.00,failed,0
1014050357,Fantasy Revealed: End of the Modern world E-Book Novel,Fiction,Publishing,USD,2012-11-16,800.00,2012-09-29 01:23:23,25.00,failed,1
1014062456,1/10 custom RC charity project,DIY Electronics,Technology,USD,2014-08-03,300.00,2014-07-14 19:23:48,162.00,failed,5
101407199,Create Peace Projects Global Peace Exchange,Art,Art,USD,2010-12-25,5000.00,2010-12-17 22:54:37,6815.00,successful,79
1014077376,Joseph in the Well's Debut EP - Indie String Pop,Music,Music,USD,2015-05-01,7500.00,2015-04-01 18:36:53,7705.00,undefined,0
1014087235,Shaktea Kombucha & Jack's Real Root Beer,Food,Food,USD,2013-08-05,30000.00,2013-06-18 22:02:24,21135.00,failed,127
1014094330,Water Dissolving Book - Letting Go with Let Go Paper,Publishing,Publishing,CAD,2015-08-30,3000.00,2015-07-31 22:28:07,66.00,undefined,0
1014095503,Blipper Bands - Safety wherever you go! - GPS Tracking Band,Gadgets,Technology,USD,2015-06-11,100000.00,2015-05-12 23:49:16,5066.00,failed,34
1014100655,Iron Butterflies & Ugly Fish,Publishing,Publishing,USD,2015-04-15,5000.00,2015-02-14 20:03:56,10.00,undefined,0
1014101413,Comic Geeks - A Web Series,Webseries,Film & Video,USD,2013-06-01,25000.00,2013-04-24 18:35:54,7040.00,failed,127
1014108305,The Empire Builders by Boris Vian,Theater,Theater,USD,2013-06-23,1000.00,2013-06-05 22:37:15,1023.00,successful,19
1014110420,Harvest Hut,Food,Food,AUD,2015-07-15,5000.00,2015-06-15 13:25:53,100.00,failed,1
1014116653,Parasite Warz - A microscopic Real Time Strategy game,Video Games,Games,USD,2015-05-01,2000.00,2015-04-01 22:16:46,136.00,failed,11
1014123161,Beginning Our First Business Right (Canceled),Technology,Technology,USD,2014-12-16,800.00,2014-11-24 23:43:35,0.00,canceled,0
1014124530,The Museum Of Camp,Web,Technology,USD,2014-12-24,12500.00,2014-10-25 16:49:11,0.00,failed,0
1014125729,iPin™: Laser Pointer + Wireless Presenter for iOS & Android,Technology,Technology,USD,2015-02-10,50000.00,2015-01-05 17:00:11,22064.00,canceled,448
1014129451,Love & Joy: An Orthodox Children's Calendar 2018,Calendars,Publishing,USD,2017-07-01,5750.00,2017-06-01 14:35:36,8131.00,successful,153
1014133501,Painting dance,Painting,Art,GBP,2016-10-16,3600.00,2016-09-16 22:27:40,4628.00,successful,73
1014139773,Luvloo Table Decals,Design,Design,USD,2012-01-05,3000.00,2011-11-06 19:48:37,791.00,failed,11
1014164299,Architecture Lobby presents San Precario Exhibition,Architecture,Design,USD,2014-08-12,1500.00,2014-07-22 18:17:21,2058.00,successful,46
1014171516,"Awesome 'Possum, Volume 2",Anthologies,Comics,USD,2015-10-14,3500.00,2015-09-14 18:03:41,3870.00,successful,119
1014172784,"Adam Disaster Saga, you as a protagonist!",Young Adult,Publishing,EUR,2017-03-28,5000.00,2017-01-27 15:09:01,61.00,failed,5
1014178502,BHB PROJECT: Build Handmade Buffalo,Art,Art,USD,2014-03-17,3500.00,2014-02-24 20:16:45,3592.00,successful,115
1014185765,A photographic journey into Arctic research and culture.,Photo,Journalism,USD,2015-05-11,8000.00,2015-04-11 23:26:31,1305.00,canceled,27
1014187301,Tribs,Fiction,Publishing,USD,2014-03-17,20000.00,2014-02-15 13:24:45,50.00,failed,2
1014194961,Copper Rose,Sculpture,Art,USD,2014-09-27,1600.00,2014-08-27 19:05:01,20.00,failed,1
101419502,Midland Center for the Arts Venus in Fur at AACTFest 2017,Theater,Theater,USD,2017-04-15,3500.00,2017-03-08 22:57:17,3659.00,successful,62
1014195859,100 Boomerangs - become a test pilot to help improve design,Product Design,Design,GBP,2013-09-20,5000.00,2013-08-21 05:09:18,110.00,canceled,3
1014205679,All Rise: The Game With No Right Or Wrong Answers (Canceled),Mobile Games,Games,USD,2015-02-13,25000.00,2015-01-14 00:38:01,76.00,canceled,6
1014224916,Gomma Fashion: Laser Cut Accessories That Look Like A Tattoo,Fashion,Fashion,CAD,2014-01-18,7000.00,2013-11-19 20:23:45,8423.00,successful,147
1014227114,Rise - The Quest for Physical Copies,Electronic Music,Music,CAD,2015-02-05,3000.00,2015-01-06 19:55:45,9793.25,successful,206
1014231912,RETURN TO LOVE TOUR AND CD,World Music,Music,USD,2012-03-14,20000.00,2012-02-13 10:22:55,0.00,failed,0
1014234027,Full Frontal Nerdity DVD,Comedy,Film & Video,GBP,2014-12-04,3500.00,2014-11-03 10:21:43,13092.31,successful,421
1014234055,Drawing pictures of cute animals doing awesome things.,Art,Art,USD,2014-08-14,100.00,2014-07-15 21:32:57,10.00,failed,2
1014239653,"Trumpet & Piano Chamber Music, Joe Foley & Bonnie Anderson",Classical Music,Music,USD,2013-11-16,5000.00,2013-10-10 17:19:16,5364.00,successful,86
1014243202,"The Op Shop. A roving, experimental art program in Hyde Park, Chicago.",Art,Art,USD,2010-09-22,2600.00,2010-08-08 06:37:54,2970.00,successful,59
1014243887,"The girl, the bike and the dream (Canceled)",Documentary,Film & Video,GBP,2013-07-12,5000.00,2013-06-12 23:42:11,10.00,canceled,1
1014247407,Launch a local independent author's teen novel (Canceled),Young Adult,Publishing,CAD,2014-08-09,5000.00,2014-07-26 00:31:22,200.00,canceled,1
1014247553,A photoessay book about living well with bipolar disorder.,Art Books,Publishing,USD,2009-10-30,1135.00,2009-08-20 01:51:02,1495.00,successful,31
1014261525,Delivery: A Short Film,Shorts,Film & Video,USD,2014-03-23,350.00,2014-03-04 21:01:54,555.00,successful,22
1014263473,Big Wild World,Theater,Theater,GBP,2013-05-29,2000.00,2013-04-19 23:31:25,2372.00,successful,59
1014270761,Darth Bootleg,Conceptual Art,Art,USD,2014-10-17,100.00,2014-09-17 22:45:09,445.00,successful,12
1014271818,Artifice: A Smartphone View,Art Books,Publishing,USD,2014-11-16,26000.00,2014-10-16 02:18:25,1080.00,failed,17
1014272616,Sports in slow motion,Webseries,Film & Video,USD,2013-11-16,6000.00,2013-10-17 23:36:01,861.00,failed,22
1014283380,Coxman - Season 2,Webseries,Film & Video,USD,2014-05-10,16000.00,2014-03-31 16:51:43,16001.00,successful,97
1014293092,Fully independent insurance comparison,Web,Technology,EUR,2016-12-31,10000.00,2016-12-16 18:37:08,0.00,failed,0
1014294013,SolMate: A Smart and Beautiful Solar Powered iPhone Casing.,Product Design,Design,USD,2012-01-31,100000.00,2011-12-13 08:01:02,17982.00,canceled,137
1014300441,ZED emergency,Apps,Technology,AUD,2015-12-18,500000.00,2015-11-18 01:00:59,531.00,failed,4
1014310639,"Studio Time, First [EP] & Guitar Giveaway - James Dwyer",Music,Music,USD,2012-07-21,12000.00,2012-06-21 23:37:47,0.00,failed,0
1014315497,Kickstart our Root Cellar. Feed our community!,Farms,Food,USD,2015-07-15,25000.00,2015-06-15 15:00:31,13412.00,failed,173
101431778,Left at House!,Games,Games,USD,2011-04-11,491.00,2011-03-02 02:14:16,0.00,failed,0
1014328412,"""JESTER AT LARGE"" off-Broadway with hoaxer Alan Abel",Theater,Theater,USD,2011-10-27,100000.00,2011-08-28 04:42:33,26.00,failed,1
1014332091,The Paul Polanski Project,Comedy,Film & Video,USD,2015-11-16,50000.00,2015-10-16 01:20:09,11191.00,failed,37
1014333611,Take Me With You,Science Fiction,Film & Video,USD,2014-07-31,11000.00,2014-07-01 16:59:09,13330.00,successful,173
1014345968,The Southside Strangler,Film & Video,Film & Video,USD,2014-11-22,75000.00,2014-09-23 20:17:20,58.00,failed,2
1014346802,Bears Brewing Co.,Drinks,Food,USD,2015-02-21,50000.00,2015-01-22 05:07:02,328.00,failed,9
1014356333,Who Shit In My Cat,Tabletop Games,Games,USD,2017-01-11,31000.00,2016-12-07 00:03:52,6503.00,failed,186
1014358539,Sourceology: Love is Consciousness,Nonfiction,Publishing,USD,2013-08-16,20000.00,2013-06-18 21:57:50,40.00,failed,1
1014359222,Iron Atrocity v.2,Music,Music,USD,2012-03-16,2500.00,2012-02-15 11:41:32,2514.83,successful,47
1014370148,"Clear Conscience + You = NEW ALBUM ""Native Jane""",World Music,Music,USD,2012-03-03,6500.00,2012-02-02 10:49:02,2139.00,failed,59
1014374717,Patrick and Cris Make A Movie (and you get a copy),Narrative Film,Film & Video,USD,2010-07-25,50000.00,2010-06-04 19:17:02,5558.00,failed,42
101437480,[ours] Hyper-Localization of Sustainable Architecture,Nonfiction,Publishing,USD,2012-08-31,10000.00,2012-07-29 18:42:05,10311.00,successful,62
1014375612,Zona's Icelandic Fiber Residency,Textiles,Art,USD,2014-08-14,5000.00,2014-07-15 20:46:17,330.00,failed,7
1014375793,The Rough & Tumble,Graphic Novels,Comics,USD,2014-08-30,10000.00,2014-07-31 07:26:24,11355.01,successful,259
1014376016,Mobile App Application mobile So-ÜDRIV sharing community,Apps,Technology,CAD,2016-12-02,20000.00,2016-10-03 09:25:34,20.00,canceled,1
1014376113,Green Thumb Juice - Juicing for Health - Reboot Approved!!!,Food Trucks,Food,CAD,2014-07-06,25000.00,2014-06-06 00:11:57,815.00,failed,15
1014382498,MAGNETIC - A psychological sci-fi feature film,Narrative Film,Film & Video,USD,2013-10-23,7200.00,2013-09-25 07:21:37,10791.38,successful,262
1014386816,GPS for ADHD,Technology,Technology,USD,2014-09-27,75000.00,2014-08-28 16:02:18,180.00,failed,5
1014386872,"""Las Aventuras de Pasión"" Come On An Adventure With Me!",World Music,Music,USD,2012-02-14,10000.00,2012-01-10 07:13:30,7381.00,failed,68
1014389764,Design - Lichtschalter und Steckdosen für Fußballfans,Product Design,Design,EUR,2015-08-21,10000.00,2015-08-01 12:01:36,84.00,failed,4
1014390208,The Willamette Valley Story,Documentary,Film & Video,USD,2015-05-15,1000.00,2015-04-02 16:46:41,0.00,failed,0
1014397131,Big trouble in My little World EP,Music,Music,USD,2016-02-03,450.00,2016-01-17 01:26:30,0.00,failed,0
1014411511,DriftKit- travel lightly,Product Design,Design,USD,2016-06-02,30000.00,2016-05-03 13:30:59,4912.00,failed,64
1014422659,Nathanial Tarrant's Debut Album,Pop,Music,AUD,2014-08-31,15000.00,2014-08-01 12:23:26,225.00,failed,6
1014428469,Asain Carp to Hydroponic Fertilizer / Animal Feed Supplement,Technology,Technology,USD,2015-04-12,190000.00,2015-02-11 22:28:48,0.00,failed,0
1014457718,Musik i Film,Music,Music,SEK,2017-04-30,1000.00,2017-03-29 12:57:32,8170.00,successful,32
1014458284,Music from Saharan Cellphones Volume 2 LP,World Music,Music,USD,2012-09-12,4000.00,2012-08-13 19:08:19,4390.21,successful,267
101446102,Wake Me When It's Over,Publishing,Publishing,USD,2012-03-01,5000.00,2012-01-30 18:19:56,5686.00,successful,78
1014481653,Turn to the Earth: contemplations of beauty,Photography,Photography,USD,2012-05-26,200.00,2012-05-04 02:57:02,86.00,failed,6
1014481975,a Shot for Adventure,Film & Video,Film & Video,USD,2012-02-16,6000.00,2012-01-17 00:32:13,125.00,failed,9
1014484600,The Bike House coop 'zine,Nonfiction,Publishing,USD,2011-06-23,700.00,2011-06-11 06:05:25,1027.00,successful,25
1014499773,"Fist of Jesus' ""Once Upon a Time in Jerusalem"" (Canceled)",Film & Video,Film & Video,USD,2014-05-03,150000.00,2014-03-19 13:32:49,28066.51,canceled,383
1014499981,Hornhautentferner aus Ton,Pottery,Crafts,EUR,2017-02-28,300.00,2017-01-30 21:23:30,27.00,failed,3
1014502066,Baba Banda Singh Bahadur-The Game,Games,Games,AUD,2016-04-05,125000.00,2016-03-17 19:32:42,0.00,failed,0
1014504468,Supersonic Festival 2015,Music,Music,GBP,2015-03-14,20000.00,2015-02-12 16:58:40,21220.00,successful,256
1014505870,Mt Rainier Sculpted Collectible Home Decor,Sculpture,Art,USD,2014-10-01,14770.00,2014-08-28 08:32:53,6.00,failed,2
1014518705,Eduin and the Golden Scepter of the Incas,Narrative Film,Film & Video,USD,2012-06-06,39000.00,2012-05-03 15:10:19,28026.00,failed,104
1014523997,PlayOn (Suspended),Music,Music,USD,2016-04-30,20000.00,2016-03-31 19:06:04,0.00,suspended,0
101453305,HOLOS - Symbol for One Humanity,Public Art,Art,USD,2014-11-03,50000.00,2014-10-02 09:03:50,5391.00,failed,52
101453314,Social Media Ruined My Life, A Short Film from Adam S Curtis,Shorts,Film & Video,USD,2013-03-14,3000.00,2013-02-25 21:11:57,3035.00,successful
101453652,"""The Naked Pixel"" Fine Art Nudes collection. 3rd addition",Photobooks,Photography,USD,2015-01-11,300.00,2014-12-12 19:21:57,125.00,failed,8
1014569071,Search For Love Lost,Film & Video,Film & Video,USD,2011-12-18,25000.00,2011-11-18 22:49:54,25.00,failed,1
1014577403,Rock Paper Books - 30 artists reimagining the classics,Publishing,Publishing,USD,2016-03-18,20000.00,2016-02-23 15:16:58,25855.00,successful,395
1014585959,2VIDA LAUNCH - TURNING PASSIONATE ART DREAMS IN2 A LIFESTYLE,Public Art,Art,USD,2014-07-25,5000.00,2014-06-20 21:19:20,0.00,failed,0
1014610497,THE HUNT FOR A  WITCH WITH LYME DISEASE,Print,Journalism,USD,2014-07-25,3000.00,2014-06-25 19:59:47,86.00,failed,8
1014610768,Of Gods and Men #1,Comic Books,Comics,USD,2016-08-18,3500.00,2016-07-19 01:00:08,3584.00,successful,77
1014620304,3E - Be the Chooser of your own Adventurous Path,Comics,Comics,CAD,2014-01-08,9000.00,2013-12-09 21:34:28,2416.00,failed,43
1014632933,Dungeonmans: The Heroic Adventure Roguelike,Video Games,Games,USD,2013-08-03,35000.00,2013-07-03 17:59:32,43155.01,successful,1468
1014638056,The Second Annual Women Sports Film Festival,Festivals,Film & Video,USD,2017-07-20,25000.00,2017-06-20 14:31:33,27080.00,successful,389
1014638860,Drag Seeker - Showcasing The Art of Drag,People,Photography,USD,2014-10-21,6800.00,2014-09-24 05:11:03,6856.00,successful,113
101466029,MITCH Collective Printing Press,Art,Art,USD,2011-07-24,3000.00,2011-06-09 18:05:31,3801.00,successful,85
1014671117,Chinese Zodiac (Constellation) Enamel Pin Series #2,Art,Art,USD,2017-09-09,906.00,2017-08-10 19:00:11,5192.00,successful,132
1014677242,STOPPING DOMINOES - A NOVEL,Fiction,Publishing,USD,2017-09-03,8000.00,2017-07-25 01:10:50,0.00,failed,0
1014680652,Stories of the Maine Somali,People,Photography,USD,2015-02-14,5400.00,2015-01-15 04:45:32,394.00,failed,7
1014685231,"""Interlude"" - A Hanafuda Card Deck by Kelly McKernan",Playing Cards,Games,USD,2017-11-09,18500.00,2017-10-10 16:30:39,26126.00,successful,529
1014686065,Publish Poor Millionaires by Nathan Roberts & Michael Kimpur,Nonfiction,Publishing,USD,2014-08-09,5000.00,2014-07-07 04:53:18,5294.00,successful,75
1014692209,Orin Acute Universal Joint And Inot Ball Lock,Gadgets,Technology,CAD,2015-05-08,1000.00,2015-03-31 23:35:22,80.00,failed,5
1014694874,( BullyTube ),Web,Journalism,USD,2014-07-24,50000.00,2014-06-24 05:41:26,10.00,failed,1
1014696126,Paradise University Season 5,Webseries,Film & Video,USD,2017-01-06,10.00,2016-12-07 21:10:52,890.00,successful,3
1014702475,Dead Film Society,Television,Film & Video,USD,2016-09-09,18000.00,2016-07-31 18:40:18,1820.50,failed,30
1014708315,CREME DE LA CREME the artisan jam born at the Farmers Market,Food,Food,USD,2016-09-06,5000.00,2016-08-02 04:24:14,5209.00,successful,33
1014721567,CySec - Alliance Website,Technology,Technology,EUR,2015-06-30,200.00,2015-05-23 19:52:50,1.00,failed,1
1014722794,Audio Killer (Canceled),Horror,Film & Video,USD,2016-04-24,250000.00,2016-03-25 22:39:37,0.00,canceled,0
101472383,ArtPrize 2014 - Gun Lake,Painting,Art,USD,2014-07-25,800.00,2014-06-25 20:00:37,0.00,failed,0
1014726603,Mr. Babes Needs A New Studio (& Maybe Even A Showroom),Painting,Art,USD,2016-04-04,4000.00,2016-03-14 22:59:21,0.00,failed,0
1014738284,EMBER wear Ski and Snow Sport Heated Gloves and Mittens,Wearables,Technology,GBP,2016-01-10,20000.00,2015-11-16 19:25:00,2550.00,failed,23
1014739191,Wind - A Short Film,Narrative Film,Film & Video,USD,2015-03-20,600.00,2015-02-24 23:01:12,629.00,successful,10
1014746686,Salt of the Earth: A Dead Sea Movie (Canceled),Film & Video,Film & Video,USD,2010-09-15,5000.00,1970-01-01 01:00:00,0.00,canceled,0
1014750154,SPEKTRA...A NEW ADVENTURE NOVEL,Fiction,Publishing,USD,2012-06-20,3000.00,2012-05-21 18:38:49,900.00,failed,16
1014756598,"LIVING COLOR - A Black and White, Silent Film",Shorts,Film & Video,USD,2014-07-06,6500.00,2014-05-28 06:29:36,635.00,failed,5
1014767016,"Pasta Flyer:Traditional Italian,Japanese Style(Gluten Free!)",Restaurants,Food,USD,2014-07-05,85000.00,2014-06-10 16:02:37,89300.22,successful,450
1014776957,Go for Gold! - An exhibition about the 2012 Olympic Games,Art,Art,USD,2012-07-27,2000.00,2012-07-12 18:02:37,2075.00,successful,22
1014781470,B.Bold B.Happy B.Small  - New Record Project,Music,Music,USD,2014-07-02,13000.00,2014-06-02 18:39:19,13065.66,successful,86
1014793723,The Patricia Hope Story,Documentary,Film & Video,USD,2014-11-21,200000.00,2014-10-07 20:52:27,150.00,failed,2
1014800259,GORE VIDAL: The United States of Amnesia,Documentary,Film & Video,USD,2013-05-12,30000.00,2013-04-12 01:53:43,30123.00,successful,82
1014806881,Artesanías a mano Elizabet medina,Weaving,Crafts,MXN,2017-12-26,600.00,2017-11-10 01:44:44,0.00,failed,0
1014812399,"Emily Branton ""There Is A Season""",Music,Music,USD,2016-08-28,5000.00,2016-07-29 04:24:19,437.00,failed,11
1014813411,YUMMA WEAR BY INTEGRESS INDUSTRIES INC. - ATHLETICA APPAREL,Apparel,Fashion,CAD,2018-02-01,200000.00,2017-12-28 00:15:18,50.00,live,1
1014819105,Grandma Mabel's Chocolate Candy Kit,Food,Food,CAD,2017-01-04,40851.00,2016-12-01 06:16:24,3778.00,failed,47
1014826692,Sativinia Larp,Live Games,Games,GBP,2016-06-23,750.00,2016-05-24 14:55:37,50.00,failed,1
1014836520,Dexmo: an exoskeleton for you to touch the digital world,Robots,Technology,USD,2014-11-23,200000.00,2014-10-24 21:59:13,55165.00,canceled,368
101483724,The Advent Storybook,Children's Books,Publishing,USD,2018-01-04,18500.00,2017-12-04 13:32:13,7554.00,live,85
1014847992,Marines Vigil,Publishing,Publishing,USD,2012-04-24,25000.00,2012-02-24 23:26:42,270.00,failed,6
1014853432,Clip Calendar - Nature of the Shetland Islands,Nature,Photography,GBP,2015-11-15,1000.00,2015-10-26 13:53:45,1117.00,successful,42
1014860443,Highways Idaho,Webseries,Film & Video,USD,2012-05-14,250.00,2012-04-30 23:13:00,0.00,failed,0
1014865233,Midlands Movies Awards Event 2018,Festivals,Film & Video,GBP,2017-10-20,1000.00,2017-09-20 13:36:04,1050.00,successful,40
1014872232,LENOX,Theater,Theater,USD,2017-01-21,2000.00,2016-11-22 06:15:10,126.00,failed,8
101487250,Ember: the Magical Card Game,Tabletop Games,Games,GBP,2016-04-05,5000.00,2016-03-16 13:02:17,5775.50,successful,276
1014876025,Cut Throat Freak Show in Edinburgh for the Fringe Festival!,Theater,Theater,USD,2012-07-08,300.00,2012-06-08 05:16:11,660.00,successful,11
1014876408,Paperless Daily Operations & Jumpstart App/Portal,Apps,Technology,USD,2016-05-07,100000.00,2016-04-07 22:17:48,0.00,failed,0
1014878737,Lantern Kite - Safer Sky Lanterns,Product Design,Design,USD,2017-10-04,2000.00,2017-09-04 19:48:49,545.00,failed,15
101487901,The Productive,Digital Art,Art,USD,2012-01-12,10000.00,2011-12-14 17:54:24,10601.00,successful,94
1014879549,Election Rally - it's your turn to say your word (Canceled),Mobile Games,Games,GBP,2014-08-28,2000.00,2014-07-29 17:22:37,0.00,canceled,0
1014882047,BLACKOUT,Theater,Theater,USD,2013-09-10,2000.00,2013-08-11 02:58:45,4135.00,successful,59
1014883524,Kim Jordan: Uncommon,Music,Music,USD,2012-04-04,17000.00,2012-02-29 03:02:45,3926.00,failed,45
1014885129,FROM THE GROUND UP,Music,Music,USD,2012-04-30,15000.00,2012-03-17 02:06:33,16231.22,successful,257
1014890448,Commodore Inn Sign Restoration Project,Mixed Media,Art,USD,2012-11-15,6000.00,2012-10-16 15:39:22,1487.00,failed,34
1014891898,One (The Godslayer Cycle Volume 1) Trade Paperback,Fiction,Publishing,USD,2012-03-03,5000.00,2012-02-02 21:59:00,10.00,failed,1
1014894092,Cubs: an Original Work,Plays,Theater,USD,2016-06-16,800.00,2016-06-02 07:58:09,875.00,successful,19
1014904934,Laptop Mobile Game Console.,Mobile Games,Games,USD,2015-10-10,10000.00,2015-09-10 16:20:36,0.00,failed,0
101490755,Snowbroken (Canceled),Video Games,Games,CAD,2015-03-12,6500.00,2015-02-10 02:59:07,558.00,canceled,21
1014911259,Uncorrupted Smut,Digital Art,Art,USD,2012-03-24,500.00,2012-02-24 00:47:12,773.00,successful,20
1014911572,NIKKA - Your Digital Strongbox for Smart Security,Hardware,Technology,GBP,2014-11-24,30000.00,2014-10-26 18:26:00,1256.00,failed,9
1014923965,5 Ate 6 Productions,Film & Video,Film & Video,USD,2014-10-30,2000.00,2014-09-16 05:50:06,426.00,undefined,0
1014927478,Fate of Persephone,Video Games,Games,USD,2016-11-20,1000.00,2016-10-21 06:36:25,209.00,failed,8
1014928963,Con Quién Andas - A Short Film,Shorts,Film & Video,USD,2012-05-11,4500.00,2012-04-11 00:40:45,4575.02,successful,46
1014934150,CYCLOPS,Theater,Theater,USD,2014-04-02,5000.00,2014-03-03 21:14:58,5177.00,successful,80
1014937664,Hummingbirds 2015 Calendar,Animals,Photography,USD,2014-10-08,200.00,2014-09-08 21:18:52,201.00,successful,8
1014950961,Window,Shorts,Film & Video,USD,2011-11-20,13000.00,2011-10-06 21:24:23,2270.00,failed,16
1014951236,"""Balloon Man"" Film",Documentary,Film & Video,USD,2015-02-23,100000.00,2015-01-24 21:16:06,64.00,failed,5
101495807,"Anime, manga, cosplay, costumes, LARPing, event center etc!",Animation,Film & Video,USD,2015-05-25,20000.00,2015-04-10 19:39:41,0.00,failed,0
1014960767,The Hidden Treasure of New York. A photography art book,Photography,Photography,USD,2013-03-20,15000.00,2013-02-13 18:17:33,1.00,failed,1
1014962865,Bring The Big Cheese to the Playa,Public Art,Art,USD,2016-08-05,1000.00,2016-07-06 08:28:00,1113.00,successful,11
101497047,Vindication: (May You live in) Interesting Times,Comics,Comics,USD,2015-07-01,3000.00,2015-05-22 21:48:23,3200.00,successful,79
101497198,Make-it-Yourself Sketching Lucida. Learn to Draw (Canceled),Interactive Design,Design,CAD,2015-09-09,24000.00,2015-07-20 19:29:32,960.00,canceled,16
1014979928,"""Time, Served"" - a portraiture exhibition.",Photography,Photography,GBP,2017-08-02,2000.00,2017-07-03 20:33:09,71.00,canceled,5
1014980169,Just Cool Me (Canceled),Web,Technology,USD,2015-05-04,25000.00,2015-04-13 22:17:01,0.00,canceled,0
1014982951,Freedom Through Art | Drawings That Inspire,Illustration,Art,USD,2018-01-06,300.00,2017-12-07 19:27:15,65.00,live,4
1014983448,"""Dancing With The Man In The Moon""",Rock,Music,USD,2013-06-18,1000.00,2013-05-20 01:30:06,350.00,failed,5
101498404,"THE BROKEN ROBOTS NEXT ALBUM, ""THE ORBIT OF NIBIRU""",Music,Music,USD,2012-02-02,1500.00,2011-12-04 02:10:07,60.00,failed,3
1014989482,ILLUMINATION BLUEMINATTI,Documentary,Film & Video,USD,2013-04-13,20000.00,2013-02-12 09:22:54,0.00,failed,0
1014993943,Nevermind: Biofeedback Horror Game,Video Games,Games,USD,2014-11-03,75000.00,2014-10-08 20:56:02,76525.55,successful,1526
1015003252,Theo’s Grievance,Shorts,Film & Video,USD,2013-08-10,1550.00,2013-07-20 07:10:15,1600.00,successful,18
1015003938,"A Far Off Land, A Fate RPG in Two Worlds",Tabletop Games,Games,USD,2017-11-26,4000.00,2017-10-24 09:08:49,4641.00,successful,185
1015005872,"Little Free Libraries, Staunton VA",Crafts,Crafts,USD,2014-08-27,260.00,2014-07-28 18:54:32,375.00,successful,36
1015006738,"""Juke Your Mind"" 2012 Mixed Media Exhibit",Mixed Media,Art,USD,2012-01-28,10000.00,2011-12-29 18:35:44,13.00,failed,2
1015006792,Anime Resurrection creates Phoenix Risen manga,Graphic Novels,Comics,USD,2016-02-23,30000.00,2016-01-24 20:42:22,25.00,failed,3
1015011611,PROJECT CANCLED (Canceled),Art,Art,USD,2012-09-02,2000.00,2012-08-03 19:51:05,0.00,canceled,0
1015013202,"Corporate Speak: An illustrated, humorous book of phrases",Publishing,Publishing,USD,2014-07-16,8500.00,2014-06-26 14:42:12,20.00,failed,2
1015024630,Garden@Home – The new concept for urban gardening,Product Design,Design,CAD,2014-12-12,115000.00,2014-10-23 10:10:33,747.00,failed,13
1015024764,"Solomon Douglas plays at Lindy Dojo, Boston",Jazz,Music,USD,2011-05-23,250.00,2011-05-07 09:57:55,400.00,successful,27
1015025388,Gypsy Trails Gallery,Art,Art,USD,2012-09-22,30000.00,2012-07-24 20:13:06,7332.00,failed,89
1015025522,The Pen from Space - INFINITY,Product Design,Design,GBP,2016-05-04,10000.00,2016-03-29 19:00:03,24639.00,successful,437
1015025906,The Realize The Dream Project! A NEW EP and my first TOUR!,Music,Music,USD,2013-07-21,11000.00,2013-06-21 14:00:44,11415.44,successful,267
1015028279,Streetmatic: The Ultimate Driving Watch by Blacklist,Product Design,Design,USD,2015-11-30,99000.00,2015-11-03 01:09:43,38129.00,canceled,72
1015030205,"""Steam Roller"" Portland's Steamed Cheeseburgers go mobile!",Food,Food,USD,2010-12-11,5000.00,2010-10-26 22:36:25,760.00,failed,20
1015032515,Confederate Flag Memorial (Suspended),Architecture,Design,USD,2015-09-08,100000.00,2015-07-10 03:46:35,31.00,suspended,3
1015032604,A Peacock Among Pigeons,Children's Books,Publishing,USD,2015-04-24,5000.00,2015-03-22 17:22:58,7775.00,successful,102
